search_keyword,product_name,product_url,supplier_name,supplier_url,price,phone,city,state,locality,location_ui,rating,image,catid,mcatid,itemid,dispid,brand,capacity,power,ac_type,function_type,isq_attributes,scraped_at
led tv,Bpl Led Tv 43 Inch,https://www.indiamart.com/proddetail/bpl-led-tv-43-inch-2856274234530.html?pos=11&kwd=led%20tv&tags=rk:A|plc:1|dt:192|db:04|prc:1|dtp:p|pfs:1|sv:M|rsf:gl|prv:28500|ri:M_A_250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb|r=4,Ansari Furniture And Home Appliances,https://www.indiamart.com/ansarifurnitureand-homeappliances/?pos=11&kwd=led%20tv&tags=rk:A|plc:1|dt:192|db:04|prc:1|dtp:p|pfs:1|sv:M|rsf:gl|prv:28500|ri:M_A_250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 28,500/Piece",,Tiruchirappalli,Tamil Nadu,Sangillyandapuram,Tiruchirappalli,4.3,http://5.imimg.com/data5/ANDROID/Default/2025/7/530547407/VC/UE/EU/153601341/product-jpeg-500x500.jpg,762,44612,297341343,2856274234530,,,,,,Mounting Type=Wall Mount; Screen Size=43 inch,2026-02-01T11:51:11.846142+00:00
led tv,"Led Tv, Screen Size: 32 inch",https://www.indiamart.com/proddetail/led-tv-2849249695812.html?pos=12&kwd=led%20tv&tags=rk:A|plc:1|dt:427|db:09|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:7000|ri:T_A_G250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb|r=4,Mon-Ami,https://www.mon-ami.in/?pos=12&kwd=led%20tv&tags=rk:A|plc:1|dt:427|db:09|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:7000|ri:T_A_G250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 7,000/Piece",,Chennai,Tamil Nadu,Choolaimedu,Chennai,4.2,http://5.imimg.com/data5/ANDROID/Default/2022/12/JS/AM/YV/688804/product-jpeg-1000x1000.jpg,762,650708,227095959,2849249695812,,,,,,Resolution=Full HD; Mounting Type=Wall Mount; Refresh Rate=120 Hz; Warranty=2 years board warranty; Color=Black; Speaker Type=8ohm and 10W; Country of Origin=Made in India; Screen Size=32 inch,2026-02-01T11:51:11.846142+00:00
led tv,32 Inch Led Tv,https://www.indiamart.com/proddetail/32-inch-led-tv-2854458958055.html?pos=13&kwd=led%20tv&tags=rk:A|plc:1|dt:427|db:09|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:6000|ri:T_A_G250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb|r=4,S.S Infotech,https://www.indiamart.com/ssinfotechchennai/?pos=13&kwd=led%20tv&tags=rk:A|plc:1|dt:427|db:09|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:6000|ri:T_A_G250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 6,000/Piece",,Chennai,Tamil Nadu,Saidapet,Chennai,4.2,http://5.imimg.com/data5/SELLER/Default/2024/7/437042476/KA/OW/WQ/91174785/32-inch-analog-tv-1000x1000.jpg,762,650708,279188580,2854458958055,,,,,,Resolution=Full HD; Refresh Rate=120 Hz; Mounting Type=Wall Mount; Warranty=1 Year; Connectivity=Andriod; Country of Origin=Made in India,2026-02-01T11:51:11.846142+00:00
led tv,"Led Tv, Screen Size: 55 inch",https://www.indiamart.com/proddetail/led-tv-2857738670555.html?pos=14&kwd=led%20tv&tags=rk:A|plc:1|dt:427|db:09|prc:1|dtp:p|pfs:1|sv:M|rsf:gl|prv:9999|ri:M_A_G250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb|r=4,Feefo Electro Products Private Limited,https://www.indiamart.com/feefoelectroproducts/?pos=14&kwd=led%20tv&tags=rk:A|plc:1|dt:427|db:09|prc:1|dtp:p|pfs:1|sv:M|rsf:gl|prv:9999|ri:M_A_G250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 9,999/Piece",,Chennai,Tamil Nadu,Egmore,Chennai,4.1,http://5.imimg.com/data5/ANDROID/Default/2025/10/554036246/PF/YW/CY/68031334/product-jpeg-1000x1000.jpg,762,44612,311985703,2857738670555,,,,,,Mounting Type=Wall Mount; Resolution=4ukhd; Warranty=1 year; Country of Origin=Made in India; Screen Size=55 inch,2026-02-01T11:51:11.846142+00:00
led tv,Led Tv,,Praveen Agencies,https://www.indiamart.com/praveenagencies-190426534/?pos=15&kwd=led%20tv&tags=rk:B|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,Ask Price,,Coimbatore,Tamil Nadu,,Coimbatore,,http://5.imimg.com/data5/NSDMERP/Default/2025/10/552350210/XF/DR/OA/190426534/190426534-product-1760173311747-1000x1000.png,762,44612,311298164,2857669916630,,,,,,,2026-02-01T11:51:11.846142+00:00
led tv,"SONY 55BZ40L Display, 55 inch",https://www.indiamart.com/proddetail/sony-55bz40l-display-2856428973433.html?pos=16&kwd=led%20tv&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:69500|ri:T_T_0_P|em:0-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb|r=4,Stepup Digital World,https://www.indiamart.com/stepup-digital-world/?pos=16&kwd=led%20tv&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:69500|ri:T_T_0_P|em:0-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 69,500/Piece",,Coimbatore,Tamil Nadu,Peelamedu,Coimbatore,4.0,http://5.imimg.com/data5/SELLER/Default/2025/4/506168953/SO/XK/ER/77989822/sony-55bz40l-display-1000x1000.png,762,184301,298888732,2856428973433,,,,,,Mounting Type=Panel Mount; Resolution=Deep Black Non Glare Technology; Connectivity=wifi; Screen Size=55 inch,2026-02-01T11:51:11.846142+00:00
led tv,Panel Mount 32 Inch TCL S5500AF LED TV,https://www.indiamart.com/proddetail/tcl-led-tv-2854120738297.html?pos=17&kwd=led%20tv&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:20990|ri:VGP_T_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb|r=2,Infant Technology Solution,https://www.indiamart.com/infant-technology-solution/?pos=17&kwd=led%20tv&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:20990|ri:VGP_T_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 20,990/Piece",,Coimbatore,Tamil Nadu,Post,Coimbatore,2.0,http://5.imimg.com/data5/SELLER/Default/2024/5/423276744/FG/OI/VH/85994834/tcl-79-97-cm-32-inch-s5500af-led-tv-1000x1000.jpg,762,203310,275806382,2854120738297,TCL,,,,,"Resolution=768p; Width x Height x Depth=8X71.5X46.8cm9LXWXH); Refresh Rate=60 Hz; Aspect Ratio=16:9; Special Feature=Google Assistant | HD Ready TV + HDR 10 |T-cast | Apps: Netflix, Youtube, Prime Video & 7000+ Apps; Screen Size=32 inch; Mounting Type=Panel Mount; Display Technology=LED; Brand=TCL",2026-02-01T11:51:11.846142+00:00
led tv,43 Inch LG UR75 LED TV,https://www.indiamart.com/proddetail/43-inch-lg-ur75-led-tv-2851913772130.html?pos=18&kwd=led%20tv&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:31990|ri:VGP_T_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,MR Bell Computers,https://www.indiamart.com/mr-bell-computers/?pos=18&kwd=led%20tv&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:31990|ri:VGP_T_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 31,990/Piece",,Coimbatore,Tamil Nadu,,Coimbatore,,http://5.imimg.com/data5/SELLER/Default/2025/5/512662316/FB/DG/EJ/59568606/lg-43-inch-led-tv-web-os-1000x1000.jpg,762,184302,253736722,2851913772130,LG,,,,,"Mounting Type=Moving Stand; Display Type=4K UHD; HDR (High Dynamic Range)=HDR10; TV Weight=8.8 Kg; TV Dimensions=967 x 564 x 57.1 (WxHxD, mm); Audio Output=20W; Refresh Rate=60Hz Native; Speaker System=2.0 Channel; Screen Size=43 Inch; Brand=LG",2026-02-01T11:51:11.846142+00:00
led tv,Smart LED TV,https://www.indiamart.com/proddetail/smart-led-tv-20217133173.html?pos=19&kwd=led%20tv&tags=rk:TS|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:9000|ri:VGP_TS_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb|r=4,Tokyo World,https://www.indiamart.com/tokyoworld-coimbatore/?pos=19&kwd=led%20tv&tags=rk:TS|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:9000|ri:VGP_TS_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 9,000/Piece",,Coimbatore,Tamil Nadu,,Coimbatore,4.5,http://5.imimg.com/data5/TJ/OW/MY-73786241/led-television-500x500.jpg,762,183343,131279809,20217133173,,,,,,"Display Resolution=1920 x 1080 Pixels; Display Size=108 cm; Display type=LED; Graphic Processor=Mali-450 MP3; Power Requirement=AC 100 - 240 V, 50/60 Hz; Speaker Output Rms=20 W; Storage=8 GB; View Angle=178 degree",2026-02-01T11:51:11.846142+00:00
led tv,"Wall Mount Samsung Display Solutions LED TV, Screen Size: 32 inch",https://www.indiamart.com/proddetail/samsung-display-solutions-led-tv-2849227291730.html?pos=20&kwd=led%20tv&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:26000|ri:VGP_T_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb|r=5,Infrasdigital Solutions,https://www.indiamart.com/infrasdigital-solutions/?pos=20&kwd=led%20tv&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:26000|ri:VGP_T_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19185|com-cf:nl|ptrs:na|mc:44612|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260101|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=glb,"₹ 26,000/Piece",,Coimbatore,Tamil Nadu,,Coimbatore,5.0,http://5.imimg.com/data5/SELLER/Default/2022/12/EH/RM/SF/34988780/samsung-display-solutions-led-tv-1000x1000.jpg,762,184300,226871918,2849227291730,,,,,,Screen Size=32 inch; Mounting Type=Wall Mount; Warranty=3 Years; Connectivity=hdmi; Connect to Router via=YES,2026-02-01T11:51:11.846142+00:00
android tv,"Smart Tv Android Tv, 32 inch",https://www.indiamart.com/proddetail/smart-tv-android-tv-2853592142430.html?pos=1&kwd=android%20tv&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:26500|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,In-Sync Solutions,https://www.indiamart.com/insync-solution/?pos=1&kwd=android%20tv&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:26500|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 26,500",,Coimbatore,Tamil Nadu,VSK Nagar,Coimbatore,4.2,http://5.imimg.com/data5/SELLER/Default/2025/8/538317807/LH/JB/XQ/42136747/smart-tv-android-tv-1000x1000.png,762,179884,270520424,2853592142430,,,,,,Screen Type=LED; Video Formats Supported=LED; Great picture quality=100; Country of Origin=Made in India; Screen Size=32 inch,2026-02-01T11:51:32.629652+00:00
android tv,32 Inch Android Tv Vivon,https://www.indiamart.com/proddetail/32-inch-android-tv-vivon-2857741476233.html?pos=2&kwd=android%20tv&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:7999|ri:M_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=5,Hanifa Crockerys Centre,https://www.indiamart.com/hanifa-crockerys-centre/?pos=2&kwd=android%20tv&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:7999|ri:M_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 7,999",,Coimbatore,Tamil Nadu,kuniamuthur,Coimbatore,5.0,http://5.imimg.com/data5/ANDROID/Default/2025/10/554187855/XV/CZ/TZ/208989588/product-jpeg-1000x1000.jpg,762,179884,312013760,2857741476233,,,,,,Display Resolution=Full HD; Operating System=Google TV; Screen Type=LED; Smart TV=Yes; Refresh Rate=60 Hz; HDR Support=HDR10; HDMI Ports=3; USB Ports=2; Wi-Fi Support=Yes; Screen Size=32 inch,2026-02-01T11:51:32.629652+00:00
android tv,Akai 80 cm (32 inch) HD Ready LED Smart Android TV,https://www.indiamart.com/proddetail/akai-80-cm-32-inch-hd-ready-led-smart-android-tv-2855708942197.html?pos=3&kwd=android%20tv&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:19990|ri:M_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=3,Asan Technologies,https://www.indiamart.com/asan-technologies/?pos=3&kwd=android%20tv&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:19990|ri:M_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 19,990",,Coimbatore,Tamil Nadu,,Coimbatore,3.4,http://5.imimg.com/data5/SELLER/Default/2025/1/484937169/WF/XH/KM/2059415/akai-80-cm-32-inch-hd-ready-led-smart-android-tv-1000x1000.jpg,762,179884,291688419,2855708942197,,,,,,Screen Size=32 inch,2026-02-01T11:51:32.629652+00:00
android tv,"Black 32 Inch Zeniwa Smart Android TV, IPS",https://www.indiamart.com/proddetail/32-inch-zeniwa-smart-android-tv-2853676473533.html?pos=4&kwd=android%20tv&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:12500|ri:VGP_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,Lap Zone,https://www.indiamart.com/lap-zone/?pos=4&kwd=android%20tv&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:12500|ri:VGP_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 12,500",,Coimbatore,Tamil Nadu,,Coimbatore,,http://5.imimg.com/data5/SELLER/Default/2024/3/401978534/SW/UX/NP/71352404/655-1-500x500.jpg,762,179884,271363735,2853676473533,Zeniwa,,,,,Screen Size=32 inch; Screen Type=LED; Color=Black; Panel Material=IPS; Brand=Zeniwa; Warranty=2 Years; Mounting Type=Wall Mount Stand; RAM=2GB; Series=Elite Series,2026-02-01T11:51:32.629652+00:00
android tv,Android Television,,Matha Industries,https://www.indiamart.com/matha-inds/?pos=5&kwd=android%20tv&tags=rk:C|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:13930|ri:VGP_C_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 13,930",,Coimbatore,Tamil Nadu,Vaigai Nagar,Coimbatore,5.0,http://5.imimg.com/data5/ANDROID/Default/2024/7/436260566/LM/MM/VU/795519/product-jpeg-1000x1000.jpg,762,179884,279493451,2854489445188,,,,,,,2026-02-01T11:51:32.629652+00:00
android tv,"Black 32 inch led/lcd tv Full hd Android tv Smart Tv, IPS",https://www.indiamart.com/proddetail/32-inch-led-lcd-tv-full-hd-android-tv-smart-tv-26858956312.html?pos=6&kwd=android%20tv&tags=rk:A|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:10500|ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,Manidhari Electronics,https://www.indiamart.com/manidhari-electronics-bengaluru/?pos=6&kwd=android%20tv&tags=rk:A|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:10500|ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19732|com-cf:nl|ptrs:na|mc:179884|cat:762|qry_typ:P|lang:en|tyr:2|qrd:260201|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 10,500",,Bengaluru,Karnataka,SP Road,Bengaluru,4.6,http://5.imimg.com/data5/SELLER/Default/2023/9/347373128/JM/AB/YO/37103844/32-inch-led-lcd-tv-full-hd-android-tv-smart-tv-500x500.jpeg,762,179884,197698043,26858956312,,,,,,"Screen Type=LED; Color=Black; Panel Material=IPS; Resolution=Full hd led tv 1080p; Warranty=1 year service warranty; Model Name/Number=32 inch led tv Smart; 32 inch smart Android full hd led tv=Slim led tv,Pre downloaded apps like YouTube Netflix Amazon. Latest Android version",2026-02-01T11:51:32.629652+00:00
